date,equity,drawdown,position_flag
2016-03-30,1004334.0888577928,0.0,1
2016-03-31,999802.9618011743,-0.004511573496197463,1
2016-04-01,1000985.0031150354,-0.003334633146392818,0
2016-04-05,1000985.0031150354,-0.003334633146392818,0
2016-04-06,1000985.0031150354,-0.003334633146392818,0
2016-04-07,1000985.0031150354,-0.003334633146392818,0
2016-04-08,1000985.0031150354,-0.003334633146392818,0
2016-04-11,1000985.0031150354,-0.003334633146392818,0
2016-04-12,1000985.0031150354,-0.003334633146392818,0
2016-04-13,1000985.0031150354,-0.003334633146392818,0
2016-04-14,1000985.0031150354,-0.003334633146392818,0
2016-04-15,1000985.0031150354,-0.003334633146392818,0
2016-04-18,1000985.0031150354,-0.003334633146392818,0
2016-04-19,1000985.0031150354,-0.003334633146392818,0
2016-04-20,1000985.0031150354,-0.003334633146392818,0
2016-04-21,1000985.0031150354,-0.003334633146392818,0
2016-04-22,1000985.0031150354,-0.003334633146392818,0
2016-04-25,1000985.0031150354,-0.003334633146392818,0
2016-04-26,1000985.0031150354,-0.003334633146392818,0
2016-04-27,1000985.0031150354,-0.003334633146392818,0
2016-04-28,1000985.0031150354,-0.003334633146392818,0
2016-04-29,1000985.0031150354,-0.003334633146392818,0
2016-05-03,1000985.0031150354,-0.003334633146392818,0
2016-05-04,1000985.0031150354,-0.003334633146392818,0
2016-05-05,1000985.0031150354,-0.003334633146392818,0
2016-05-06,1000985.0031150354,-0.003334633146392818,0
2016-05-09,1000985.0031150354,-0.003334633146392818,0
2016-05-10,1000985.0031150354,-0.003334633146392818,0
2016-05-11,1000985.0031150354,-0.003334633146392818,0
2016-05-12,1000985.0031150354,-0.003334633146392818,0
2016-05-13,1000985.0031150354,-0.003334633146392818,0
2016-05-16,1000985.0031150354,-0.003334633146392818,0
2016-05-17,1000985.0031150354,-0.003334633146392818,0
2016-05-18,1000985.0031150354,-0.003334633146392818,0
2016-05-19,1000985.0031150354,-0.003334633146392818,0
2016-05-20,1000985.0031150354,-0.003334633146392818,0
2016-05-23,1000985.0031150354,-0.003334633146392818,0
2016-05-24,1000985.0031150354,-0.003334633146392818,0
2016-05-25,998656.2120989143,-0.0056533745313134265,1
2016-05-26,1000985.0031150354,-0.003334633146392818,1
2016-05-27,997879.9638497396,-0.006426272969976887,1
2016-05-30,992640.2303320641,-0.011643395017118086,1
2016-05-31,996521.5178465346,-0.007778856754870556,1
2016-06-01,996327.46735139,-0.00797206984730403,0
2016-06-02,996327.46735139,-0.00797206984730403,0
2016-06-03,996327.46735139,-0.00797206984730403,0
2016-06-06,996327.46735139,-0.00797206984730403,0
2016-06-07,996327.46735139,-0.00797206984730403,0
2016-06-08,996327.46735139,-0.00797206984730403,0
2016-06-13,996327.46735139,-0.00797206984730403,0
2016-06-14,996327.46735139,-0.00797206984730403,0
2016-06-15,996327.46735139,-0.00797206984730403,0
2016-06-16,996327.46735139,-0.00797206984730403,0
2016-06-17,996327.46735139,-0.00797206984730403,0
2016-06-20,996327.46735139,-0.00797206984730403,0
2016-06-21,996327.46735139,-0.00797206984730403,0
2016-06-22,996327.46735139,-0.00797206984730403,0
2016-06-23,996327.46735139,-0.00797206984730403,0
2016-06-24,996327.46735139,-0.00797206984730403,0
2016-06-27,996327.46735139,-0.00797206984730403,0
2016-06-28,996327.46735139,-0.00797206984730403,0
2016-06-29,996327.46735139,-0.00797206984730403,0
2016-06-30,996327.46735139,-0.00797206984730403,0
2016-07-01,996327.46735139,-0.00797206984730403,0
2016-07-04,996327.46735139,-0.00797206984730403,0
2016-07-05,996327.46735139,-0.00797206984730403,0
2016-07-06,996327.46735139,-0.00797206984730403,0
2016-07-07,996327.46735139,-0.00797206984730403,0
2016-07-08,996327.46735139,-0.00797206984730403,0
2016-07-11,996327.46735139,-0.00797206984730403,0
2016-07-12,996327.46735139,-0.00797206984730403,0
2016-07-13,996327.46735139,-0.00797206984730403,0
2016-07-14,996327.46735139,-0.00797206984730403,0
2016-07-15,996327.46735139,-0.00797206984730403,0
2016-07-18,996327.46735139,-0.00797206984730403,0
2016-07-19,996327.46735139,-0.00797206984730403,0
2016-07-20,996327.46735139,-0.00797206984730403,0
2016-07-21,996327.46735139,-0.00797206984730403,0
2016-07-22,996327.46735139,-0.00797206984730403,0
2016-07-25,996327.46735139,-0.00797206984730403,0
2016-07-26,996327.46735139,-0.00797206984730403,0
2016-07-27,996327.46735139,-0.00797206984730403,0
2016-07-28,996327.46735139,-0.00797206984730403,0
2016-07-29,996327.46735139,-0.00797206984730403,0
2016-08-01,996327.46735139,-0.00797206984730403,0
2016-08-02,996327.46735139,-0.00797206984730403,0
2016-08-03,996327.46735139,-0.00797206984730403,0
2016-08-04,996327.46735139,-0.00797206984730403,0
2016-08-05,996327.46735139,-0.00797206984730403,0
2016-08-08,996327.46735139,-0.00797206984730403,0
2016-08-09,996327.46735139,-0.00797206984730403,0
2016-08-10,996327.46735139,-0.00797206984730403,0
2016-08-11,996327.46735139,-0.00797206984730403,0
2016-08-12,996327.46735139,-0.00797206984730403,0
2016-08-15,996327.46735139,-0.00797206984730403,0
2016-08-16,996327.46735139,-0.00797206984730403,0
2016-08-17,996327.46735139,-0.00797206984730403,0
2016-08-18,996327.46735139,-0.00797206984730403,0
2016-08-19,996327.46735139,-0.00797206984730403,0
2016-08-22,996327.46735139,-0.00797206984730403,0
2016-08-23,996327.46735139,-0.00797206984730403,0
2016-08-24,996327.46735139,-0.00797206984730403,0
2016-08-25,996327.46735139,-0.00797206984730403,0
2016-08-26,1013032.7490263018,0.0,1
2016-08-29,1009152.792743802,-0.003830040328142492,1
2016-08-30,1014002.7380969267,0.0,1
2016-08-31,1009476.0967382549,-0.004464131297285623,1
2016-09-01,1003332.9354073184,-0.010522459445852506,1
2016-09-02,1005596.2175430212,-0.00829043180857958,1
2016-09-05,1014002.7380969267,0.0,1
2016-09-06,1015619.3351564575,0.0,1
2016-09-07,1028552.4199817687,0.0,1
2016-09-08,1027582.4309111438,-0.0009430623581072606,1
2016-09-09,1022085.8775691133,-0.0062870324224895136,1
2016-09-12,1017236.0093032547,-0.011002269265687592,1
2016-09-13,1018205.9983738795,-0.010059206907580442,1
2016-09-14,1013356.0530207548,-0.014774518698116745,1
2016-09-19,1008506.1847548961,-0.019489755541314935,1
2016-09-20,1010122.7818144269,-0.017918034909361724,1
2016-09-21,1011739.4559612239,-0.016346239330070067,1
2016-09-22,1018852.6063627853,-0.009430548633734492,1
2016-09-23,1020145.8994278632,-0.008173157138704257,1
2016-09-26,1019822.5954334101,-0.008487486275627343,1
2016-09-27,1022409.2586508325,-0.005972628338228092,0
2016-09-28,1022409.2586508325,-0.005972628338228092,0
2016-09-29,1022409.2586508325,-0.005972628338228092,0
2016-09-30,1022409.2586508325,-0.005972628338228092,0
2016-10-10,1022409.2586508325,-0.005972628338228092,0
2016-10-11,1022409.2586508325,-0.005972628338228092,0
2016-10-12,1022031.8289741531,-0.006339580638710762,1
2016-10-13,1024107.5797183365,-0.004321452341253584,1
2016-10-14,1022220.5213169821,-0.006156126359509018,1
2016-10-17,1023730.1950326783,-0.004688360899657296,1
2016-10-18,1025239.8237573532,-0.0032206391818845326,1
2016-10-19,1025051.1314145243,-0.003404093461086277,1
2016-10-20,1029013.9405600618,0.0,1
2016-10-21,1026938.1898158784,-0.002017223151567493,1
2016-10-24,1028825.2482172328,-0.00018337199856244268,1
2016-10-25,1030334.8769419077,0.0,1
2016-10-26,1033354.1793822788,0.0,1
2016-10-27,1031278.4286380955,-0.00200875051903715,1
2016-10-28,1031467.1209809245,-0.0018261487097118723,1
2016-10-31,1034108.9937446164,0.0,1
2016-11-01,1035807.3598031416,0.0,1
2016-11-02,1040525.0283020379,0.0,1
2016-11-03,1041845.9646838838,0.0,1
2016-11-04,1038071.8478811751,-0.0036225285988931155,1
2016-11-07,1037694.4182044959,-0.003984798732361128,1
2016-11-08,1036184.7894798208,-0.005433792898339562,1
2016-11-09,1033920.3014017873,-0.007607327331254132,0
2016-11-10,1033920.3014017873,-0.007607327331254132,0
2016-11-11,1033920.3014017873,-0.007607327331254132,0
2016-11-14,1033920.3014017873,-0.007607327331254132,0
2016-11-15,1034111.0477761568,-0.00742424232556671,1
2016-11-16,1036400.1861916954,-0.0052270476411940825,1
2016-11-17,1034683.3323800416,-0.006874943654473387,1
2016-11-18,1028388.2472180865,-0.012917185382467444,1
2016-11-21,1033538.7631722722,-0.007973540996659811,1
2016-11-22,1034874.0787544111,-0.006691858648786075,0
2016-11-23,1034874.0787544111,-0.006691858648786075,0
2016-11-24,1036228.1137261048,-0.005392208779618879,1
2016-11-25,1032166.0088110238,-0.009291158387120246,1
2016-11-28,1035647.8064356137,-0.00594920790440534,1
2016-11-29,1033520.0437827174,-0.00799150851795316,1
2016-11-30,1030811.97383933,-0.010590808256287443,1
2016-12-01,1028103.9038959427,-0.013190107994621503,0
2016-12-02,1028103.9038959427,-0.013190107994621503,0
2016-12-05,1028103.9038959427,-0.013190107994621503,0
2016-12-06,1028103.9038959427,-0.013190107994621503,0
2016-12-07,1028103.9038959427,-0.013190107994621503,0
2016-12-08,1028103.9038959427,-0.013190107994621503,0
2016-12-09,1028103.9038959427,-0.013190107994621503,0
2016-12-12,1028103.9038959427,-0.013190107994621503,0
2016-12-13,1028103.9038959427,-0.013190107994621503,0
2016-12-14,1028103.9038959427,-0.013190107994621503,0
2016-12-15,1028103.9038959427,-0.013190107994621503,0
2016-12-16,1027116.8384205401,-0.014137527775339498,1
2016-12-19,1029288.3165742046,-0.012053267503406295,1
2016-12-20,1026129.8200110097,-0.0150849023805959,1
2016-12-21,1025142.7545356071,-0.016032322161313783,1
2016-12-22,1022181.6051752714,-0.018874536328005953,1
2016-12-23,1022971.2763819424,-0.018116582433247097,0
2016-12-26,1022971.2763819424,-0.018116582433247097,0
2016-12-27,1022971.2763819424,-0.018116582433247097,0
2016-12-28,1022971.2763819424,-0.018116582433247097,0
2016-12-29,1022971.2763819424,-0.018116582433247097,0
2016-12-30,1022971.2763819424,-0.018116582433247097,0
2017-01-03,1022971.2763819424,-0.018116582433247097,0
2017-01-04,1022971.2763819424,-0.018116582433247097,0
2017-01-05,1022971.2763819424,-0.018116582433247097,0
2017-01-06,1022971.2763819424,-0.018116582433247097,0
2017-01-09,1022971.2763819424,-0.018116582433247097,0
2017-01-10,1022971.2763819424,-0.018116582433247097,0
2017-01-11,1022971.2763819424,-0.018116582433247097,0
2017-01-12,1022971.2763819424,-0.018116582433247097,0
2017-01-13,1022971.2763819424,-0.018116582433247097,0
2017-01-16,1022971.2763819424,-0.018116582433247097,0
2017-01-17,1022971.2763819424,-0.018116582433247097,0
2017-01-18,1022971.2763819424,-0.018116582433247097,0
2017-01-19,1022971.2763819424,-0.018116582433247097,0
2017-01-20,1022971.2763819424,-0.018116582433247097,0
2017-01-23,1022971.2763819424,-0.018116582433247097,0
2017-01-24,1022971.2763819424,-0.018116582433247097,0
2017-01-25,1022971.2763819424,-0.018116582433247097,0
2017-01-26,1022971.2763819424,-0.018116582433247097,0
2017-02-03,1022971.2763819424,-0.018116582433247097,0
2017-02-06,1022971.2763819424,-0.018116582433247097,0
2017-02-07,1022971.2763819424,-0.018116582433247097,0
2017-02-08,1022971.2763819424,-0.018116582433247097,0
2017-02-09,1022971.2763819424,-0.018116582433247097,0
2017-02-10,1022971.2763819424,-0.018116582433247097,0
2017-02-13,1022971.2763819424,-0.018116582433247097,0
2017-02-14,1022971.2763819424,-0.018116582433247097,0
2017-02-15,1022971.2763819424,-0.018116582433247097,0
2017-02-16,1022971.2763819424,-0.018116582433247097,0
2017-02-17,1022971.2763819424,-0.018116582433247097,0
2017-02-20,1022971.2763819424,-0.018116582433247097,0
2017-02-21,1022971.2763819424,-0.018116582433247097,0
2017-02-22,1022971.2763819424,-0.018116582433247097,0
2017-02-23,1022971.2763819424,-0.018116582433247097,0
2017-02-24,1022971.2763819424,-0.018116582433247097,0
2017-02-27,1022971.2763819424,-0.018116582433247097,0
2017-02-28,1022971.2763819424,-0.018116582433247097,0
2017-03-01,1022971.2763819424,-0.018116582433247097,0
2017-03-02,1022971.2763819424,-0.018116582433247097,0
2017-03-03,1022971.2763819424,-0.018116582433247097,0
2017-03-06,1022971.2763819424,-0.018116582433247097,0
2017-03-07,1022971.2763819424,-0.018116582433247097,0
2017-03-08,1041403.169121733,-0.00042501058425192806,1
2017-03-09,1035195.3003526467,-0.006383538984340187,1
2017-03-10,1029332.3679989134,-0.012010985413536956,1
2017-03-13,1035885.0909577471,-0.00572145396555368,1
2017-03-14,1033126.0107629513,-0.008369715117702903,1
2017-03-15,1034160.6555577992,-0.007376627051021489,1
2017-03-16,1046921.247285719,0.0,1
2017-03-17,1046231.4566806187,-0.000658875351788546,1
2017-03-20,1051404.6806548573,0.0,1
2017-03-21,1046921.247285719,-0.004264231890565462,1
2017-03-22,1055888.1140239956,0.0,1
2017-03-23,1056232.9682137428,0.0,1
2017-03-24,1053473.888018947,-0.0026121890509266388,1
2017-03-27,1063130.545362324,0.0,1
2017-03-28,1062440.7547572237,-0.0006488296363126311,1
2017-03-29,1060026.6109777808,-0.0029196173490484423,1
2017-03-30,1059336.9025982863,-0.003568369642455105,1
2017-03-31,1052784.1796394524,-0.009731980487255654,1
2017-04-05,1062440.7547572237,-0.0006488296363126311,1
2017-04-06,1062440.7547572237,-0.0006488296363126311,1
2017-04-07,1063820.3359674246,0.0,0
2017-04-10,1063820.3359674246,0.0,0
2017-04-11,1063820.3359674246,0.0,0
2017-04-12,1063820.3359674246,0.0,0
2017-04-13,1063820.3359674246,0.0,0
2017-04-14,1063820.3359674246,0.0,0
2017-04-17,1063820.3359674246,0.0,0
2017-04-18,1063820.3359674246,0.0,0
2017-04-19,1063820.3359674246,0.0,0
2017-04-20,1063820.3359674246,0.0,0
2017-04-21,1063820.3359674246,0.0,0
2017-04-24,1063820.3359674246,0.0,0
2017-04-25,1063820.3359674246,0.0,0
2017-04-26,1063820.3359674246,0.0,0
2017-04-27,1063820.3359674246,0.0,0
2017-04-28,1063820.3359674246,0.0,0
2017-05-02,1063820.3359674246,0.0,0
2017-05-03,1063820.3359674246,0.0,0
2017-05-04,1063820.3359674246,0.0,0
2017-05-05,1089751.9433802585,0.0,1
2017-05-08,1086525.406382318,-0.002960799489774124,1
2017-05-09,1085808.4551428487,-0.0036187026427112468,1
2017-05-10,1081147.9301925267,-0.007895386872211807,1
2017-05-11,1082581.9181449083,-0.006579502132485149,1
2017-05-12,1085091.4184299367,-0.004276684229500449,1
2017-05-15,1089751.9433802585,0.0,1
2017-05-16,1090827.4557129056,0.0,1
2017-05-17,1095487.9806632274,0.0,1
2017-05-18,1103016.4815183124,0.0,1
2017-05-19,1100865.4568530186,-0.001950129215052887,1
2017-05-22,1101582.493565931,-0.0013000603131582134,1
2017-05-23,1108394.0431815467,0.0,1
2017-05-24,1097639.0053285211,-0.00970326204763261,1
2017-05-25,1104091.993850959,-0.003881335664922103,1
2017-05-26,1103016.4815183124,-0.004851669581152351,1
2017-05-31,1098355.9565679906,-0.009056424179926803,1
2017-06-01,1098714.432187725,-0.00873300524607401,1
2017-06-02,1096204.9319026968,-0.010997092012387744,1
2017-06-05,1108394.0431815467,0.0,1
2017-06-06,1110186.5067536626,0.0,0
2017-06-07,1110186.5067536626,0.0,0
2017-06-08,1110186.5067536626,0.0,0
2017-06-09,1110186.5067536626,0.0,0
2017-06-12,1110186.5067536626,0.0,0
2017-06-13,1110186.5067536626,0.0,0
2017-06-14,1110186.5067536626,0.0,0
2017-06-15,1110186.5067536626,0.0,0
2017-06-16,1110186.5067536626,0.0,0
2017-06-19,1110186.5067536626,0.0,0
2017-06-20,1110186.5067536626,0.0,0
2017-06-21,1110186.5067536626,0.0,0
2017-06-22,1138158.6687338422,0.0,1
2017-06-23,1140023.5262985395,0.0,1
2017-06-26,1141142.4230530972,0.0,1
2017-06-27,1135175.0033358901,-0.0052293382461773286,1
2017-06-28,1134056.1065813324,-0.006209844037526446,1
2017-06-29,1131818.313072217,-0.008170855620224793,1
2017-06-30,1122867.227957058,-0.016014824027963503,1
2017-07-03,1118018.7049944086,-0.020263656482791714,1
2017-07-04,1111305.324467062,-0.026146691230886643,1
2017-07-05,1111305.324467062,-0.026146691230886643,1
2017-07-06,1112797.246087341,-0.024839298227051554,1
2017-07-07,1110932.3885226438,-0.02647350052031827,1
2017-07-10,1097505.7163892537,-0.038239492093453675,1
2017-07-11,1101981.3034074847,-0.034317468928057204,1
2017-07-12,1105710.9296155763,-0.031049142264578,1
2017-07-13,1109067.6198792495,-0.028107624890530647,1
2017-07-14,1103473.1361064608,-0.03301015384727635,1
2017-07-17,1112424.2212216198,-0.025166185439537525,1
2017-07-18,1115407.9755408748,-0.0225514773549218,1
2017-07-19,1116526.8722954325,-0.021570971563572572,1
2017-07-20,1116526.8722954325,-0.021570971563572572,0
2017-07-21,1116526.8722954325,-0.021570971563572572,0
2017-07-24,1116526.8722954325,-0.021570971563572572,0
2017-07-25,1116526.8722954325,-0.021570971563572572,0
2017-07-26,1116526.8722954325,-0.021570971563572572,0
2017-07-27,1116526.8722954325,-0.021570971563572572,0
2017-07-28,1116526.8722954325,-0.021570971563572572,0
2017-07-31,1116526.8722954325,-0.021570971563572572,0
2017-08-01,1116526.8722954325,-0.021570971563572572,0
2017-08-02,1116526.8722954325,-0.021570971563572572,0
2017-08-03,1116526.8722954325,-0.021570971563572572,0
2017-08-04,1116526.8722954325,-0.021570971563572572,0
2017-08-07,1116526.8722954325,-0.021570971563572572,0
2017-08-08,1116526.8722954325,-0.021570971563572572,0
2017-08-09,1116526.8722954325,-0.021570971563572572,0
2017-08-10,1116526.8722954325,-0.021570971563572572,0
2017-08-11,1116526.8722954325,-0.021570971563572572,0
2017-08-14,1116526.8722954325,-0.021570971563572572,0
2017-08-15,1116526.8722954325,-0.021570971563572572,0
2017-08-16,1116526.8722954325,-0.021570971563572572,0
2017-08-17,1116526.8722954325,-0.021570971563572572,0
2017-08-18,1116526.8722954325,-0.021570971563572572,0
2017-08-21,1116526.8722954325,-0.021570971563572572,0
2017-08-22,1116526.8722954325,-0.021570971563572572,0
2017-08-23,1116526.8722954325,-0.021570971563572572,0
2017-08-24,1116526.8722954325,-0.021570971563572572,0
2017-08-25,1116526.8722954325,-0.021570971563572572,0
2017-08-28,1116526.8722954325,-0.021570971563572572,0
2017-08-29,1116526.8722954325,-0.021570971563572572,0
2017-08-30,1116526.8722954325,-0.021570971563572572,0
2017-08-31,1116526.8722954325,-0.021570971563572572,0
2017-09-01,1116526.8722954325,-0.021570971563572572,0
2017-09-04,1116526.8722954325,-0.021570971563572572,0
2017-09-05,1116526.8722954325,-0.021570971563572572,0
2017-09-06,1116526.8722954325,-0.021570971563572572,0
2017-09-07,1116526.8722954325,-0.021570971563572572,0
2017-09-08,1116526.8722954325,-0.021570971563572572,0
2017-09-11,1116526.8722954325,-0.021570971563572572,0
2017-09-12,1116526.8722954325,-0.021570971563572572,0
2017-09-13,1116526.8722954325,-0.021570971563572572,0
2017-09-14,1116526.8722954325,-0.021570971563572572,0
2017-09-15,1116526.8722954325,-0.021570971563572572,0
2017-09-18,1116526.8722954325,-0.021570971563572572,0
2017-09-19,1116526.8722954325,-0.021570971563572572,0
2017-09-20,1116526.8722954325,-0.021570971563572572,0
2017-09-21,1116526.8722954325,-0.021570971563572572,0
2017-09-22,1143743.2504180735,0.0,1
2017-09-25,1143743.2504180735,0.0,1
2017-09-26,1157664.974584266,0.0,1
2017-09-27,1148634.6791397342,-0.007800439369580747,1
2017-09-28,1141861.8902751938,-0.013650827014739186,1
2017-09-29,1147882.1171409446,-0.008450508271475199,1
2017-10-09,1141861.8902751938,-0.013650827014739186,1
2017-10-10,1142238.2161286832,-0.01332575381847656,1
2017-10-11,1140356.855985803,-0.014950887327897733,1
2017-10-12,1144119.4865633738,-0.011700697799686521,1
2017-10-13,1145248.284707464,-0.010725633192160022,1
2017-10-16,1149387.151430335,-0.0071504479583169855,1
2017-10-17,1144872.0485621637,-0.011050628897791848,1
2017-10-18,1139980.619840503,-0.015275883033529447,1
2017-10-19,1138099.259697623,-0.016901016542950398,1
2017-10-20,1138475.5855511124,-0.016575943346687882,1
2017-10-23,1134712.9549735417,-0.019826132874899205,1
2017-10-24,1138099.259697623,-0.016901016542950398,1
2017-10-25,1133960.392974752,-0.020476201776793657,1
2017-10-26,1137346.7874070224,-0.01755100795421416,1
2017-10-27,1134712.954973542,-0.019826132874898983,0
2017-10-30,1134712.954973542,-0.019826132874898983,0
2017-10-31,1134712.954973542,-0.019826132874898983,0
2017-11-01,1134712.954973542,-0.019826132874898983,0
2017-11-02,1134712.954973542,-0.019826132874898983,0
2017-11-03,1134712.954973542,-0.019826132874898983,0
2017-11-06,1134712.954973542,-0.019826132874898983,0
2017-11-07,1134712.954973542,-0.019826132874898983,0
2017-11-08,1134712.954973542,-0.019826132874898983,0
2017-11-09,1134712.954973542,-0.019826132874898983,0
2017-11-10,1134712.954973542,-0.019826132874898983,0
2017-11-13,1134712.954973542,-0.019826132874898983,0
2017-11-14,1134712.954973542,-0.019826132874898983,0
2017-11-15,1134712.954973542,-0.019826132874898983,0
2017-11-16,1134712.954973542,-0.019826132874898983,0
2017-11-17,1134712.954973542,-0.019826132874898983,0
2017-11-20,1134712.954973542,-0.019826132874898983,0
2017-11-21,1134712.954973542,-0.019826132874898983,0
2017-11-22,1134712.954973542,-0.019826132874898983,0
2017-11-23,1134712.954973542,-0.019826132874898983,0
2017-11-24,1134712.954973542,-0.019826132874898983,0
2017-11-27,1134712.954973542,-0.019826132874898983,0
2017-11-28,1134712.954973542,-0.019826132874898983,0
2017-11-29,1134712.954973542,-0.019826132874898983,0
2017-11-30,1134712.954973542,-0.019826132874898983,0
2017-12-01,1134712.954973542,-0.019826132874898983,0
2017-12-04,1134712.954973542,-0.019826132874898983,0
2017-12-05,1134712.954973542,-0.019826132874898983,0
2017-12-06,1134712.954973542,-0.019826132874898983,0
2017-12-07,1134712.954973542,-0.019826132874898983,0
2017-12-08,1134712.954973542,-0.019826132874898983,0
2017-12-11,1135354.765444093,-0.01927173200362664,1
2017-12-12,1134285.1153306128,-0.020195704082737187,1
2017-12-13,1134499.0351520772,-0.020010918478818196,1
2017-12-14,1139419.548088863,-0.015760541172073816,1
2017-12-15,1138563.8177968473,-0.016499727647265372,1
2017-12-18,1139205.628267398,-0.01594532677599314,1
2017-12-19,1141772.8191434452,-0.013727767350418363,1
2017-12-20,1140275.2783808787,-0.01502135469688215,1
2017-12-21,1140061.3585594138,-0.015206140300801585,1
2017-12-22,1140061.3585594138,-0.015206140300801585,1
2017-12-25,1143698.2505550978,-0.012064564736601668,1
2017-12-26,1143698.2505550978,-0.012064564736601668,1
2017-12-27,1145195.7913176646,-0.01077097739013777,1
2017-12-28,1146479.4122587661,-0.009662175647593418,1
2017-12-29,1146693.3320802308,-0.009477390043674205,1
2018-01-02,1151399.925195552,-0.005411798340849039,1
2018-01-03,1152469.575309032,-0.004487826261738381,1
2018-01-04,1151186.005374087,-0.005596583944768474,1
2018-01-05,1153539.2764286692,-0.0035638101231131314,1
2018-01-08,1153539.2764286692,-0.0035638101231131314,1
2018-01-09,1154181.0868992202,-0.003009409251840678,0
2018-01-10,1154181.0868992202,-0.003009409251840678,0
2018-01-11,1154181.0868992202,-0.003009409251840678,0
2018-01-12,1154181.0868992202,-0.003009409251840678,0
2018-01-15,1154181.0868992202,-0.003009409251840678,0
2018-01-16,1154181.0868992202,-0.003009409251840678,0
2018-01-17,1154181.0868992202,-0.003009409251840678,0
2018-01-18,1154181.0868992202,-0.003009409251840678,0
2018-01-19,1154181.0868992202,-0.003009409251840678,0
2018-01-22,1154181.0868992202,-0.003009409251840678,0
2018-01-23,1154181.0868992202,-0.003009409251840678,0
2018-01-24,1154181.0868992202,-0.003009409251840678,0
2018-01-25,1154181.0868992202,-0.003009409251840678,0
2018-01-26,1154181.0868992202,-0.003009409251840678,0
2018-01-29,1154181.0868992202,-0.003009409251840678,0
2018-01-30,1154181.0868992202,-0.003009409251840678,0
2018-01-31,1154181.0868992202,-0.003009409251840678,0
2018-02-01,1154181.0868992202,-0.003009409251840678,0
2018-02-02,1154181.0868992202,-0.003009409251840678,0
2018-02-05,1154181.0868992202,-0.003009409251840678,0
2018-02-06,1154181.0868992202,-0.003009409251840678,0
2018-02-07,1154181.0868992202,-0.003009409251840678,0
2018-02-08,1153964.0995733389,-0.00319684458990932,1
2018-02-09,1156784.4692827556,-0.0007605873208927916,1
2018-02-12,1157218.3922092912,-0.00038576132540868446,1
2018-02-13,1160038.7619187078,0.0,1
2018-02-14,1164377.7842831598,0.0,1
2018-02-22,1159387.9033915172,-0.004285448381956658,1
2018-02-23,1161340.4789730888,-0.0026085222090876936,1
2018-02-26,1164160.848682505,-0.00018631032263149994,1
2018-02-27,1161340.4789730888,-0.0026085222090876936,1
2018-02-28,1157001.4566086368,-0.006334995200088067,1
2018-03-01,1156350.5980814463,-0.006893970591044352,1
2018-03-02,1159170.9677908628,-0.004471758704587936,1
2018-03-05,1160906.556046553,-0.002981187277412589,1
2018-03-06,1160038.7619187078,-0.0037264729910003735,1
2018-03-07,1162859.1316281243,-0.0013042611045438468,1
2018-03-08,1161557.4145737435,-0.0024222118864563047,1
2018-03-09,1158086.1863371364,-0.005403399163869116,1
2018-03-12,1158303.121937791,-0.005217088841237838,1
2018-03-13,1158303.121937791,-0.005217088841237838,1
2018-03-14,1158953.9804649814,-0.0046581134502815535,1
2018-03-15,1158953.9804649816,-0.0046581134502813315,0
