trade_date,ticker,gold_open,gold_high,gold_low,gold_close,adj_close,gold_volume,usd_close,oil_close,usd_ret_lb,oil_ret_lb,usd_regime,oil_regime,resonance_regime,ret_3d,ret_5d,ret_10d,ma5,ma10,ma20,ma30,avg_volume_5d,avg_volume_20d,volume_ratio_1d_vs_20d,close_vs_ma10,close_vs_ma20,recent_20d_high,pullback_depth_from_high,trend_intact_flag,reclaim_short_ma_flag,new_high_breakout_flag,oversold_rank_5d,future_ret_3d,hold_max_drawdown_3d,hold_max_runup_3d,future_ret_5d,hold_max_drawdown_5d,hold_max_runup_5d,future_ret_10d,hold_max_drawdown_10d,hold_max_runup_10d,future_ret_15d,hold_max_drawdown_15d,hold_max_runup_15d,future_ret_20d,hold_max_drawdown_20d,hold_max_runup_20d,future_ret_30d,hold_max_drawdown_30d,hold_max_runup_30d,is_trend_continuation,is_pullback_repair,is_mean_reversion,structure_name,ret_5d_bucket,ma20_gap_bucket,volume_bucket,high_volatility_shock_flag,downtrend_break_flag,failure_risk_flag,broad_event_flag
2016-11-30,GC=F,1187.0999755859375,1193.300048828125,1167.9000244140625,1170.800048828125,1170.800048828125,7158,101.5,50.470001220703125,0.004552643312594862,0.027483760549148695,usd_strong,oil_strong,usd_up_oil_up,-0.006280684646430168,-0.03319566570757637,-0.043464012395322715,1183.3199951171875,1198.5599975585938,1235.9600036621093,1246.4333414713542,47903.8,12101.15,0.5915140296583383,-0.02316108395659322,-0.05272011605627813,1318.5999755859375,-0.11208852532560953,0,0,0,0.04483958252802474,0.002733132079280276,-0.011786853649295437,0.01358037383041144,0.003587248886843586,-0.011786853649295437,0.01358037383041144,-0.00811410967185111,-0.02459860576274442,0.01358037383041144,-0.03390849981764521,-0.040058099127178504,0.01358037383041144,-0.012299302881372265,-0.040058099127178504,0.01358037383041144,0.020925861785300093,-0.040058099127178504,0.02861291305336966,0,0,1,mean_reversion,ret5_moderate,ma20_gap_deep,vol_cold,0,1,1,0
2016-12-15,GC=F,1139.800048828125,1143.300048828125,1123.9000244140625,1127.800048828125,1127.800048828125,244,103.12999725341797,54.02000045776367,0.020381889431223987,0.0024123412430434588,usd_strong,oil_strong,usd_up_oil_up,-0.030683241230661795,-0.03590357176175063,-0.03350756257424092,1153.7400146484374,1163.0200073242188,1177.9650024414063,1207.6633382161458,412.8,12399.5,0.019678212831162546,-0.030283192270376347,-0.04258611546973923,1229.300048828125,-0.08256731145236562,0,0,0,0.03672207189795129,0.0032806800954827686,-0.001152729891682358,0.011615512518863058,0.0008866819974331364,-0.001152729891682358,0.011615512518863058,0.019684297047994015,-0.001152729891682358,0.03032448101719054,0.04938814396200075,-0.001152729891682358,0.04947679051423437,0.07465858088884247,-0.001152729891682358,0.07696393243465871,0.07164384045006034,-0.001152729891682358,0.08086535487087376,0,0,1,mean_reversion,ret5_moderate,ma20_gap_deep,vol_cold,0,1,1,0
2016-12-16,GC=F,1126.9000244140625,1140.9000244140625,1126.9000244140625,1135.300048828125,1135.300048828125,146,102.94999694824219,55.209999084472656,0.013586661982517345,0.016197261618993153,usd_strong,oil_strong,usd_up_oil_up,-0.018500824109199066,-0.020786592270529924,-0.03386939629367891,1148.92001953125,1159.0400146484376,1173.9050048828126,1201.946671549479,369.0,12349.85,0.01182200593529476,-0.020482438501067124,-0.032885928498568306,1225.0,-0.07322444993622446,0,0,0,0.11132586006957866,-0.003699527051481133,-0.007751297850474459,0.004756365816529273,-0.0029948245114338468,-0.007751297850474459,0.004756365816529273,0.02210867128196292,-0.007751297850474459,0.023517968839546155,0.04307222781697684,-0.007751297850474459,0.0472121670753598,0.0669426554490582,-0.007751297850474459,0.06993737243798037,0.061921891776871796,-0.007751297850474459,0.07372496042633969,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,1,1,0
2016-12-20,GC=F,1133.5,1133.5,1126.5,1131.5,1131.5,46,103.29000091552734,55.349998474121094,0.022369614604940358,-0.006640393727137095,usd_strong,oil_weak,usd_up_oil_down,0.0032806800954827686,-0.021786074380261256,-0.030918102381615298,1139.280029296875,1152.0800170898438,1166.6000061035156,1190.8333374023437,234.4,12333.3,0.0037297398101075953,-0.017863357392335355,-0.030087438642102282,1213.800048828125,-0.06780362952496366,0,0,0,0.10591418631619637,0.0003535346125165262,-0.002828061132898796,0.004065378334898284,0.006981904033638964,-0.002828061132898796,0.009456430554021233,0.0425982776596332,-0.002828061132898796,0.04577998128866545,0.05956696810787676,-0.002828061132898796,0.06433941566780832,0.06433941566780832,-0.002828061132898796,0.07353066829153776,0.07688908528501992,-0.002828061132898796,0.08192660289162612,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,1,1,0
2016-12-21,GC=F,1136.0999755859375,1136.0999755859375,1130.0,1131.0999755859375,1131.0999755859375,50,103.0199966430664,54.459999084472656,0.009999967088886397,0.01038956480038089,usd_strong,oil_strong,usd_up_oil_up,-0.003699527051481133,-0.026005400820108937,-0.03736172290558515,1133.2400146484374,1147.6900146484375,1162.6050048828124,1185.926668294271,147.0,12334.85,0.004053555576273729,-0.01445515675030229,-0.02709865273636125,1213.800048828125,-0.06813319320758893,0,0,0,0.07962891379976807,0.00548145466891703,-0.002475401660549159,0.009813434555320688,0.02236765040598554,-0.002475401660549159,0.024489500344863968,0.03607112519562161,-0.002475401660549159,0.04614983146396634,0.05675897323658785,-0.002475401660549159,0.06471582956605415,0.07417560447793337,-0.002475401660549159,0.07417560447793337,0.08743703169371031,-0.002475401660549159,0.09221116707574417,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,1,1,0
2017-03-09,GC=F,1204.5,1205.5999755859375,1202.300048828125,1202.4000244140625,1202.4000244140625,37,101.8499984741211,52.189998626708984,-0.003424642706186587,-0.05246919223441804,usd_weak,oil_weak,usd_down_oil_down,-0.018048162993824057,-0.02394674844984379,-0.03823382548768073,1215.2,1232.3700073242187,1233.525,1226.416658528646,52.8,283.65,0.13044244667724308,-0.02431898109499475,-0.02523254541735076,1263.0999755859375,-0.04805633152175226,0,0,0,0.08967916505604948,-0.00041583498823005716,-0.0051564147673806016,0.006320671516653498,0.020043226128244385,-0.0051564147673806016,0.024118429317341317,0.03700931395247187,-0.0051564147673806016,0.03917163558682524,0.035429120692755056,-0.0051564147673806016,0.0459912887849121,0.03983701217687896,-0.0051564147673806016,0.04815371194147944,0.07069194799910372,-0.0051564147673806016,0.07684632612935083,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,0,0,0
2017-03-10,GC=F,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,1200.699951171875,3,101.25,51.369998931884766,-0.0028560263237401573,-0.08103761127621756,usd_weak,oil_weak,usd_down_oil_down,-0.011850896801408162,-0.020236677950326354,-0.04471324063215498,1210.239990234375,1226.75,1231.804998779297,1226.789990234375,29.2,239.55,0.012523481527864746,-0.02123501025320973,-0.025251600406108632,1263.0999755859375,-0.0494022845540123,0,0,0,0.11712408194820255,-0.0004996881905025008,-0.003248024071245914,0.017073374559557708,0.02423594473194446,-0.003248024071245914,0.025568480461937604,0.039560258125804326,-0.003248024071245914,0.04064300059352588,0.038810776673030345,-0.003248024071245914,0.04747230975096506,0.04464070944946452,-0.003248024071245914,0.05696679203435018,0.06254693154851276,-0.003248024071245914,0.07837103479883467,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,0,0,0
2017-05-04,GC=F,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,1226.5,72,98.76000213623047,48.380001068115234,-0.0032297102231574337,-0.05948673484226963,usd_weak,oil_weak,usd_down_oil_down,-0.021383585561321805,-0.029437328961972486,-0.04321711783989168,1249.4800048828124,1260.2,1266.7250061035156,1261.240010579427,95.2,333.25,0.21605401350337583,-0.026741787017933727,-0.03175512120602164,1294.800048828125,-0.05274949509767224,0,0,0,0.05991495941244685,-0.009946963858030955,-0.01019160211985326,0.006114961271912023,-0.0030982868553811604,-0.01019160211985326,0.006114961271912023,0.020546230062678417,-0.01019160211985326,0.027313493681206724,0.023889155179881882,-0.01019160211985326,0.028617998847074944,0.041011046741235235,-0.01019160211985326,0.042804728903383715,0.022421524663677195,-0.01019160211985326,0.056013005439767616,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,0,0,1
2017-05-05,GC=F,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,1224.800048828125,16,98.6500015258789,49.099998474121094,-0.004038379743107057,-0.05084092579525157,usd_weak,oil_weak,usd_down_oil_down,-0.024141444783047805,-0.03261979903182555,-0.048625116046916994,1241.22001953125,1253.9400024414062,1265.4500061035155,1260.5033447265625,81.4,325.6,0.04914004914004914,-0.023238714417393225,-0.03212292629446267,1294.800048828125,-0.05406240142124985,0,0,0,0.047545419404715884,-0.00612344848220403,-0.008817805680574886,0.007511390271969232,0.0011429639842759354,-0.008817805680574886,0.007511390271969232,0.02277914862139685,-0.008817805680574886,0.028739345010276418,0.034944419539142624,-0.008817805680574886,0.034944419539142624,0.04449705897068257,-0.008817805680574886,0.04670146055807489,0.015839240341565697,-0.008817805680574886,0.05747869002055306,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,0,0,1
2017-05-08,GC=F,1224.0,1234.0,1224.0,1225.300048828125,1225.300048828125,43,99.1500015258789,49.34000015258789,0.00010088900839266834,-0.04231367014375231,usd_strong,oil_weak,usd_up_oil_down,-0.01692873489460711,-0.02234101883757278,-0.03958300522592573,1235.62001953125,1248.8900024414063,1264.0000061035157,1259.7400146484374,83.2,305.5,0.1407528641571195,-0.018888736051346555,-0.03061705465863851,1294.800048828125,-0.05367624141109806,0,0,0,0.10127560881329725,-0.0021220089387384844,-0.009222270772724084,0.0007344342674355797,0.002693158105207427,-0.009222270772724084,0.006039257364616413,0.028890803014009814,-0.009222270772724084,0.028890803014009814,0.030033400221446183,-0.009222270772724084,0.03648082052606294,0.05639433023121532,-0.009222270772724084,0.05704717176058405,0.01281314824633406,-0.009222270772724084,0.05704717176058405,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,0,0,0
2017-05-09,GC=F,1226.0999755859375,1226.199951171875,1214.0,1214.300048828125,1214.300048828125,55,99.58999633789062,48.72999954223633,0.006162790061315038,-0.034284573397241225,usd_strong,oil_weak,usd_up_oil_down,-0.009946963858030955,-0.03250731220735248,-0.0405340769179946,1227.4600341796875,1243.760009765625,1262.160009765625,1258.3700154622395,76.2,299.15,0.18385425371887015,-0.023686210125899998,-0.03791909153134032,1294.800048828125,-0.06217176163443727,0,0,0,0.04870506378044066,0.009799803891331615,0.002470559070548717,0.012517459079857574,0.017046817375863332,0.002470559070548717,0.018940952874206385,0.03335254745240679,0.002470559070548717,0.03895242102926688,0.047517045912630174,0.002470559070548717,0.04850522932992729,0.06242273219947925,0.002470559070548717,0.06662266251395077,0.023964402878860813,0.002470559070548717,0.06662266251395077,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,0,0,1
2017-05-10,GC=F,1219.800048828125,1220.199951171875,1217.300048828125,1217.300048828125,1217.300048828125,23,99.66999816894531,50.220001220703125,0.004636620186650564,-0.011222675419365058,usd_strong,oil_weak,usd_up_oil_down,-0.00612344848220403,-0.023347220006367908,-0.035496337552034185,1221.6400390625,1239.2800170898438,1259.4650146484375,1257.1033487955729,41.8,280.25,0.08206958073148975,-0.017736078980224,-0.03347847326436637,1294.800048828125,-0.05985480157352663,0,0,0,0.093931194433707,0.009282778529985825,0.0008214901502408001,0.01265086809006144,0.033023863927858166,0.0008214901502408001,0.03442035707144386,0.02883428421754175,0.0008214901502408001,0.03639195348793356,0.0408280203551461,0.0008214901502408001,0.04592121917481551,0.04846791886420965,0.0008214901502408001,0.063994002480114,0.024891091384561914,0.0008214901502408001,0.063994002480114,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,0,0,0
2017-07-03,GC=F,1236.0,1236.0,1217.9000244140625,1217.9000244140625,1217.9000244140625,33,96.19999694824219,49.68000030517578,-0.012624482737153886,0.08400607288460349,usd_weak,oil_strong,usd_down_oil_up,-0.02411857018103969,-0.02278746955098543,-0.021138022657082867,1239.439990234375,1243.1699951171875,1255.804998779297,1258.8200032552083,219.4,299.55,0.1101652478718077,-0.02032704360817761,-0.030183805926939256,1295.199951171875,-0.05968184810991761,0,0,0,0.09779667568612292,-0.007636134856470966,-0.007636134856470966,0.005911775209413328,-0.003530707563778712,-0.007636134856470966,0.005911775209413328,0.019049142546028408,-0.007636134856470966,0.019131231045850683,0.027752628360504294,-0.007636134856470966,0.03128333592428301,0.044913334489989465,-0.007636134856470966,0.04548815444906129,0.045816508448349946,-0.007636134856470966,0.060103415472950505,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,1,1,0
2017-07-05,GC=F,1222.5,1225.0,1217.0999755859375,1220.4000244140625,1220.4000244140625,40,96.29000091552734,47.790000915527344,-0.0018658681755789885,0.024437285152413724,usd_weak,oil_strong,usd_down_oil_up,-0.019128699318301745,-0.020860076613222756,-0.01659949684604145,1234.239990234375,1241.1099975585937,1252.104998779297,1257.4766723632813,205.2,254.45,0.15720180782078993,-0.016686654031689452,-0.025321338383078262,1295.199951171875,-0.057751644207625796,0,0,0,0.11016621569385389,-0.006801088710326808,-0.009669000812901896,0.0038511562420948664,-0.0018846679630551977,-0.009669000812901896,0.0038511562420948664,0.01704353190897301,-0.009669000812901896,0.01704353190897301,0.023434918890360423,-0.009669000812901896,0.0291707430955106,0.04211735773992675,-0.009669000812901896,0.0433464629267446,0.04629629537014046,-0.009669000812901896,0.057931784462081914,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,1,1,0
2017-07-07,GC=F,1219.0999755859375,1220.4000244140625,1208.5999755859375,1208.5999755859375,1208.5999755859375,116,96.01000213623047,46.709999084472656,0.0039736996102330835,-0.01497256667836877,usd_strong,oil_weak,usd_up_oil_down,-0.007636134856470966,-0.028612744721945194,-0.03126001984865667,1221.9599853515624,1235.089990234375,1245.3249938964843,1254.930000813802,47.4,212.5,0.5458823529411765,-0.021447841742617157,-0.02949030854639667,1287.5999755859375,-0.0613544590695182,0,0,0,0.06300734441437959,0.007860334429838467,8.272016213561884e-05,0.008935999541857642,0.0148932652354834,8.272016213561884e-05,0.015637948697541315,0.037812406226495066,8.272016213561884e-05,0.037812406226495066,0.049478777127339946,8.272016213561884e-05,0.050802602725765755,0.041122020723269204,8.272016213561884e-05,0.05353307508617178,0.06379279922503622,8.272016213561884e-05,0.07620385358793902,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,1,1,0
2017-10-02,GC=F,1275.0,1276.0999755859375,1270.4000244140625,1272.699951171875,1272.699951171875,136,93.55999755859375,56.119998931884766,0.009821867433652098,-0.04913591161277997,usd_strong,oil_weak,usd_up_oil_down,-0.008337286145114864,-0.026094349848570397,-0.02572157727957869,1284.0199951171876,1292.9,1311.35,1308.0799967447917,5076.2,1331.55,0.1021366077128159,-0.015623829242884302,-0.02947348063303079,1355.800048828125,-0.0612922958131451,0,0,0,0.07885581754928489,-0.002199989679605441,-0.004007209697180825,0.00636449907049319,0.007150230223448073,-0.009585881700271526,0.008878800394169994,0.02137194490904326,-0.009585881700271526,0.02443631558845727,0.003928655764774858,-0.009585881700271526,0.02443631558845727,0.0011000427970264681,-0.009585881700271526,0.02443631558845727,0.0036144400351507677,-0.009585881700271526,0.02443631558845727,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,0,0,1
2018-07-02,GC=F,1249.9000244140625,1249.9000244140625,1239.800048828125,1239.800048828125,1239.800048828125,29,94.87000274658203,77.30000305175781,0.006257997188420905,0.034390466738628556,usd_strong,oil_strong,usd_up_oil_up,-0.010376755661975157,-0.020385530385197637,-0.028522099777801846,1249.6600341796875,1259.5300048828126,1276.6199951171875,1283.2933268229167,341.2,219.4,0.13217866909753873,-0.015664538342239243,-0.02884174337695733,1307.699951171875,-0.05192315124192104,0,0,0,0.11519134132199459,0.01169543428692843,-0.002258468073760511,0.014115179311810166,0.011292143449448178,-0.002258468073760511,0.018148087686613135,-0.011372880384685868,-0.011372880384685868,0.018148087686613135,-0.012824668323808686,-0.022665023834134046,0.018148087686613135,-0.0129860437346071,-0.022665023834134046,0.018148087686613135,-0.037748061772026054,-0.03911921123558826,0.018148087686613135,0,0,1,mean_reversion,ret5_shallow,ma20_gap_moderate,vol_cold,0,1,1,0
2018-08-15,GC=F,1187.800048828125,1188.0999755859375,1174.5999755859375,1177.5,1177.5,71,96.69999694824219,70.76000213623047,0.016824379598244565,-0.021029284293537898,usd_strong,oil_weak,usd_up_oil_down,-0.0277433541931017,-0.02894604675295076,-0.03317187257098475,1196.960009765625,1204.039990234375,1214.1200012207032,1224.1133382161458,72.0,16161.3,0.004393210942189057,-0.02204244912929243,-0.030161764227493726,1231.4000244140625,-0.043771336158377805,0,0,0,0.06146115191341322,0.007898130639596657,-0.013673015359607188,0.010615711252653925,0.01596607119161364,-0.013673015359607188,0.01596607119161364,0.02292993630573248,-0.013673015359607188,0.033545647558386404,0.017324861498142274,-0.013673015359607188,0.033545647558386404,0.020806794055201694,-0.013673015359607188,0.033545647558386404,0.0040764745886412435,-0.013673015359607188,0.033545647558386404,0,0,1,mean_reversion,ret5_moderate,ma20_gap_moderate,vol_cold,0,1,1,0
